ITEM_ID,OPC_FULLNAME,DH_BLDG,DH_ROOM,DH_TAG,ITEM_DESC,LOC_ID,COMMENTS,ENABLED,SOURCE,LAT,LON,FREQ,RETENTION
4158,MATH_WEST-CHW-FINT_CV,MATH_SCIENCE,WEST,CHW-FINT,,250,,Y,,,,0,-1
4159,MRL-CHW-TSINT_CV,MACDONALDLAB,,CHW-TSINT,,236,,Y,,,,0,-1
4160,MRL-CHW-TRINT_CV,MACDONALDLAB,,CHW-TRINT,,236,,Y,,,,0,-1
4161,MRL-CHW-FINT_CV,MACDONALDLAB,,CHW-FINT,,236,,Y,,,,0,-1
4162,MRL-CHW-DINT_CV,MACDONALDLAB,,CHW-DINT,,236,,Y,,,,0,-1
4163,MURPHY-CHW-TSINT_CV,MURPHY_HALL,,CHW-TSINT,,181,,Y,,,,0,-1
4164,MURPHY-CHW-FINT_CV,MURPHY_HALL,,CHW-FINT,,181,,Y,,,,0,-1
4165,MURPHY-CHW-DINT_CV,MURPHY_HALL,,CHW-DINT,,181,,Y,,,,0,-1
4166,PHYS-ASTRO-CHW-TSINT_CV,PHYS_ASTRO,,CHW-TSINT,,62534,,Y,,,,0,-1
4167,PHYS-ASTRO-CHW-TRINT_CV,PHYS_ASTRO,,CHW-TRINT,,62534,,Y,,,,0,-1
4168,PHYS-ASTRO-CHW-FINT_CV,PHYS_ASTRO,,CHW-FINT,,62534,,Y,,,,0,-1
4169,ROLFE-STM-TINT_CV,ROLFE_HALL,,STM-TINT,,203,,Y,,,,0,-1
4170,KAUFMAN-ELE1-CINT_CV,KAUFMAN,,ELE1-CINT,,350,,Y,,,,0,-1
4171,700WW-CHW-FINT_CV,700_WWPLAZA,,CHW-FINT,,266,,Y,,,,0,-1
4172,MURPHY-CHW-TRINT_CV,MURPHY_HALL,,CHW-TRINT,,181,,Y,,,,0,-1
4173,REED-CHW-TSINT_CV,REED_RESRCH,,CHW-TSINT,,244,,Y,,,,0,-1
4174,ROYCE-CHW-DINT_CV,ROYCE_HALL,,CHW-DINT,,204,,Y,,,,0,-1
4175,SCHOENBERG-CHW-TRINT_CV,SCHOENBERG,,CHW-TRINT,,212,,Y,,,,0,-1
4176,REED-CHW-TRINT_CV,REED_RESRCH,,CHW-TRINT,,244,,Y,,,,0,-1
4177,PHYS-ASTRO-HWH-FINT_CV,PHYS_ASTRO,,HWH-FINT,,62534,,Y,,,,0,-1
4178,MATH-ELE10-DINT_CV,MATH_SCIENCE,,ELE10-DINT,,250,,Y,,,,0,-1
4179,YOUNG-ELE09-DINT_CV,YOUNG_HALL,,ELE09-DINT,,279,,Y,,,,0,-1
4180,FACILITIES-CHW1-DINT_CV,FACMGMT_BLDG,,CHW1-DINT,,360,,Y,,,,0,-1
4181,KNUDSEN-CHW-TRINT_CV,KNUDSEN_HALL,,CHW-TRINT,,227,,Y,,,,0,-1
4182,KNUDSEN-CHW2-TRINT_CV,KNUDSEN_HALL,,CHW2-TRINT,,227,,Y,,,,0,-1
4183,KNUDSEN-CHW2-DINT_CV,KNUDSEN_HALL,,CHW2-DINT,,227,,Y,,,,0,-1
4184,KNUDSEN-CHW3-TSINT_CV,KNUDSEN_HALL,,CHW3-TSINT,,227,,Y,,,,0,-1
4185,KNUDSEN-CHW3-FINT_CV,KNUDSEN_HALL,,CHW3-FINT,,227,,Y,,,,0,-1
4186,KNUDSEN-CHW3-DINT_CV,KNUDSEN_HALL,,CHW3-DINT,,227,,Y,,,,0,-1
4187,PHYS-ASTRO-CHW-DINT_CV,PHYS_ASTRO,,CHW-DINT,,62534,,Y,,,,0,-1
4188,ROLFE-CHW-TSINT_CV,ROLFE_HALL,,CHW-TSINT,,203,,Y,,,,0,-1
4189,ROLFE-CHW-DINT_CV,ROLFE_HALL,,CHW-DINT,,203,,Y,,,,0,-1
4190,ROYCE-CHW-TRINT_CV,ROYCE_HALL,,CHW-TRINT,,204,,Y,,,,0,-1
4191,ROYCE-CHW-FINT_CV,ROYCE_HALL,,CHW-FINT,,204,,Y,,,,0,-1
4192,SCHOENBERG-CHW-FINT_CV,SCHOENBERG,,CHW-FINT,,212,,Y,,,,0,-1
4193,SCHOENBERG-CHW-TSINT_CV,SCHOENBERG,,CHW-TSINT,,212,,Y,,,,0,-1
4194,SCHOENBERG-CHW-DINT_CV,SCHOENBERG,,CHW-DINT,,212,,Y,,,,0,-1
4195,BRI-HWH-TSINT_CV,BRAIN_RSCH,,HWH-TSINT,,129,,Y,,,,0,-1
4196,BRI-HWH-TRINT_CV,BRAIN_RSCH,,HWH-TRINT,,129,,Y,,,,0,-1
4197,BRI-HWH-FINT_CV,BRAIN_RSCH,,HWH-FINT,,129,,Y,,,,0,-1
4198,BRI-HWH-DINT_CV,BRAIN_RSCH,,HWH-DINT,,129,,Y,,,,0,-1
4199,BROAD-STM-DINT_CV,BROAD_CTR,,STM-DINT,,393,,Y,,,,0,-1
4200,BUNCHE-STM-DINT_CV,BUNCHE_HALL,,STM-DINT,,130,,Y,,,,0,-1
4201,DODD-STM-TINT_CV,DODD_HALL,,STM-TINT,,394,,Y,,,,0,-1
4202,DODD-STM-PINT_CV,DODD_HALL,,STM-PINT,,394,,Y,,,,0,-1
4203,DODD-STM-DINT_CV,DODD_HALL,,STM-DINT,,394,,Y,,,,0,-1
4204,HUMANITIES-CND-CINT_CV,HUMANITIES,,CND-CINT,,226,,Y,,,,0,-1
4205,HUMANITIES-HWH-TSINT_CV,HUMANITIES,,HWH-TSINT,,226,,Y,,,,0,-1
4206,HUMANITIES-HWH-TRINT_CV,HUMANITIES,,HWH-TRINT,,226,,Y,,,,0,-1
4207,HUMANITIES-HWH-DINT_CV,HUMANITIES,,HWH-DINT,,226,,Y,,,,0,-1
4208,KAUFMAN-STM-TINT_CV,KAUFMAN,,STM-TINT,,350,,Y,,,,0,-1
4209,KAUFMAN-STM-PINT_CV,KAUFMAN,,STM-PINT,,350,,Y,,,,0,-1
4210,KAUFMAN-STM-DINT_CV,KAUFMAN,,STM-DINT,,350,,Y,,,,0,-1
4211,KNUDSEN-STM-DINT_CV,KNUDSEN_HALL,,STM-DINT,,227,,Y,,,,0,-1
4212,KNUDSEN-STM1-PINT_CV,KNUDSEN_HALL,,STM1-PINT,,227,,Y,,,,0,-1
4213,KNUDSEN-STM1-DINT_CV,KNUDSEN_HALL,,STM1-DINT,,227,,Y,,,,0,-1
4214,LAW-STM1-DINT_CV,LAW,,STM1-DINT,,231,,Y,,,,0,-1
4215,LAW-STM1-PINT_CV,LAW,,STM1-PINT,,231,,Y,,,,0,-1
4216,LAW-STM1-TINT_CV,LAW,,STM1-TINT,,231,,Y,,,,0,-1
4217,LAW-STM2-PINT_CV,LAW,,STM2-PINT,,231,,Y,,,,0,-1
4218,LAW-STM2-TINT_CV,LAW,,STM2-TINT,,231,,Y,,,,0,-1
4219,MRL-STM-TINT_CV,MACDONALDLAB,,STM-TINT,,236,,Y,,,,0,-1
4220,MRL-STM-PINT_CV,MACDONALDLAB,,STM-PINT,,236,,Y,,,,0,-1
4221,MRL-STM-DINT_CV,MACDONALDLAB,,STM-DINT,,236,,Y,,,,0,-1
4222,MSB-STM-PINT_CV,MOLECULR_SCI,,STM-PINT,,178,,Y,,,,0,-1
4223,MSB-STM-DINT_CV,MOLECULR_SCI,,STM-DINT,,178,,Y,,,,0,-1
4224,MSB-STM1-TINT_CV,MOLECULR_SCI,,STM1-TINT,,178,,Y,,,,0,-1
4225,MSB-STM1-DINT_CV,MOLECULR_SCI,,STM1-DINT,,178,,Y,,,,0,-1
4226,MSB-STM2-TINT_CV,MOLECULR_SCI,,STM2-TINT,,178,,Y,,,,0,-1
4227,MSB-STM2-PINT_CV,MOLECULR_SCI,,STM2-PINT,,178,,Y,,,,0,-1
4228,MSB-STM2-DINT_CV,MOLECULR_SCI,,STM2-DINT,,178,,Y,,,,0,-1
4229,MURPHY-STM-TINT_CV,MURPHY_HALL,,STM-TINT,,181,,Y,,,,0,-1
4230,MURPHY-STM-PINT_CV,MURPHY_HALL,,STM-PINT,,181,,Y,,,,0,-1
4231,MURPHY-STM-DINT_CV,MURPHY_HALL,,STM-DINT,,181,,Y,,,,0,-1
4232,PHYS-ASTRO-HWH-TSINT_CV,PHYS_ASTRO,,HWH-TSINT,,62534,,Y,,,,0,-1
4233,PHYS-ASTRO-HWH-TRINT_CV,PHYS_ASTRO,,HWH-TRINT,,62534,,Y,,,,0,-1
4234,PHYS-ASTRO-HWH-DINT_CV,PHYS_ASTRO,,HWH-DINT,,62534,,Y,,,,0,-1
4235,REED-STM-TINT_CV,REED_RESRCH,,STM-TINT,,244,,Y,,,,0,-1
4236,REED-STM-DINT_CV,REED_RESRCH,,STM-DINT,,244,,Y,,,,0,-1
4237,ROLFE-STM-PINT_CV,ROLFE_HALL,,STM-PINT,,203,,Y,,,,0,-1
4238,ROYCE-CND-DINT_CV,ROYCE_HALL,,CND-DINT,,204,,Y,,,,0,-1
4239,SCHOENBERG-STM1-DINT_CV,SCHOENBERG,,STM1-DINT,,212,,Y,,,,0,-1
4240,SCHOENBERG-STM2-PINT_CV,SCHOENBERG,,STM2-PINT,,212,,Y,,,,0,-1
4241,SAC-HWH-TSINT_CV,SAC,,HWH-TSINT,,223,,Y,,,,0,-1
4242,SAC-HWH-DINT_CV,SAC,,HWH-DINT,,223,,Y,,,,0,-1
4243,KAUFMAN-ELE2-CINT_CV,KAUFMAN,,ELE2-CINT,,350,,Y,,,,0,-1
4244,MATH-ELE02-DINT_CV,MATH_SCIENCE,,ELE02-DINT,,250,,Y,,,,0,-1
4245,MATH-ELE04-DINT_CV,MATH_SCIENCE,,ELE04-DINT,,250,,Y,,,,0,-1
4246,MATH-ELE07-DINT_CV,MATH_SCIENCE,,ELE07-DINT,,250,,Y,,,,0,-1
4247,MATH-ELE12-DINT_CV,MATH_SCIENCE,,ELE12-DINT,,250,,Y,,,,0,-1
4248,MRL-ELE2-CINT_CV,MACDONALDLAB,,ELE2-CINT,,236,,Y,,,,0,-1
4249,MSB-ELE-CINT_CV,MOLECULR_SCI,,ELE-CINT,,178,,Y,,,,0,-1
4250,MSB-ELE3-CINT_CV,MOLECULR_SCI,,ELE3-CINT,,178,,Y,,,,0,-1
4251,MURPHY-ELE5-DINT_CV,MURPHY_HALL,,ELE5-DINT,,181,,Y,,,,0,-1
4252,PHYSICS-ELE-CINT_CV,PHYS_ASTRO,,ELE-CINT,,62534,,Y,,,,0,-1
4253,POWELL-ELE2-DINT_CV,POWELL_LIB,,ELE2-DINT,,240,,Y,,,,0,-1
4254,REED-ELE2-DINT_CV,REED_RESRCH,,ELE2-DINT,,244,,Y,,,,0,-1
4255,SCHOENBERG-ELE1-DINT_CV,SCHOENBERG,,ELE1-DINT,,212,,Y,,,,0,-1
4256,SLICHTER-ELE-DINT_CV,SLICHTER,,ELE-DINT,,213,,Y,,,,0,-1
4257,SAC-ELE-DINT_CV,SAC,,ELE-DINT,,223,,Y,,,,0,-1
4258,YOUNG-ELE01-DINT_CV,YOUNG_HALL,,ELE01-DINT,,279,,Y,,,,0,-1
4259,YOUNG-ELE04-DINT_CV,YOUNG_HALL,,ELE04-DINT,,279,,Y,,,,0,-1
4260,YOUNG-ELE07-DINT_CV,YOUNG_HALL,,ELE07-DINT,,279,,Y,,,,0,-1
4261,YRL-ELE2-DINT_CV,YOUNG_LIBRY,,ELE2-DINT,,280,,Y,,,,0,-1
4262,YRL-ELE5-DINT_CV,YOUNG_LIBRY,,ELE5-DINT,,280,,Y,,,,0,-1
4263,ROLFE-STM-DINT_CV,ROLFE_HALL,,STM-DINT,,203,,Y,,,,0,-1
4264,SCHOENBERG-STM1-TINT_CV,SCHOENBERG,,STM1-TINT,,212,,Y,,,,0,-1
4265,SCHOENBERG-STM1-PINT_CV,SCHOENBERG,,STM1-PINT,,212,,Y,,,,0,-1
4266,SCHOENBERG-STM2-TINT_CV,SCHOENBERG,,STM2-TINT,,212,,Y,,,,0,-1
4267,SCHOENBERG-STM2-DINT_CV,SCHOENBERG,,STM2-DINT,,212,,Y,,,,0,-1
4268,SAC-HWH-TRINT_CV,SAC,,HWH-TRINT,,223,,Y,,,,0,-1
4269,SAC-HWH-FINT_CV,SAC,,HWH-FINT,,223,,Y,,,,0,-1
4270,KAUFMAN-ELE-CINT_CV,KAUFMAN,,ELE-CINT,,350,,Y,,,,0,-1
4271,MATH-ELE-DINT_CV,MATH_SCIENCE,,ELE-DINT,,250,,Y,,,,0,-1
4272,MATH-ELE01-DINT_CV,MATH_SCIENCE,,ELE01-DINT,,250,,Y,,,,0,-1
4273,MATH-ELE03-DINT_CV,MATH_SCIENCE,,ELE03-DINT,,250,,Y,,,,0,-1
4274,MATH-ELE06-DINT_CV,MATH_SCIENCE,,ELE06-DINT,,250,,Y,,,,0,-1
4275,YRL-STM-FINS_CV,YOUNG_LIBRY,,STM-FINS,,280,,Y,,,,0,-1
4276,HUMANITIES-STM-DINT_CV,HUMANITIES,,STM-DINT,,226,,Y,,,,0,-1
4277,BUNCHE-CHW-TRINT_CV,BUNCHE_HALL,,CHW-TRINT,,130,,Y,,,,0,-1
4278,FACILITIES-CHW-TRINT_CV,FACMGMT_BLDG,,CHW-TRINT,,360,,Y,,,,0,-1
4279,GONDA-CHW-TSINT_CV,GONDA_CENTER,,CHW-TSINT,,349,,Y,,,,0,-1
4280,KNUDSEN-CHW3-TRINT_CV,KNUDSEN_HALL,,CHW3-TRINT,,227,,Y,,,,0,-1
4281,BUNCHE-STM-PINT_CV,BUNCHE_HALL,,STM-PINT,,130,,Y,,,,0,-1
4282,FACILITIES-HWH-DINT_CV,FACMGMT_BLDG,,HWH-DINT,,360,,Y,,,,0,-1
4283,SAC-ELE1-DINT_CV,SAC,,ELE1-DINT,,223,,Y,,,,0,-1
4284,POWELL-ELE-DINT_CV,POWELL_LIB,,ELE-DINT,,240,,Y,,,,0,-1
4285,FACILITIES-CHW2-FINT_CV,FACMGMT_BLDG,,CHW2-FINT,,360,,Y,,,,0,-1
4286,KNUDSEN-CHW2-FINT_CV,KNUDSEN_HALL,,CHW2-FINT,,227,,Y,,,,0,-1
4287,MATH_WEST-CHW-DINT_CV,MATH_SCIENCE,WEST,CHW-DINT,,250,,Y,,,,0,-1
4288,ROYCE-CHW-TSINT_CV,ROYCE_HALL,,CHW-TSINT,,204,,Y,,,,0,-1
4289,BUNCHE-STM-TINT_CV,BUNCHE_HALL,,STM-TINT,,130,,Y,,,,0,-1
4290,HUMANITIES-HWH-FINT_CV,HUMANITIES,,HWH-FINT,,226,,Y,,,,0,-1
4291,LAW-STM2-DINT_CV,LAW,,STM2-DINT,,231,,Y,,,,0,-1
4292,ROYCE-ELE2-CINT_CV,ROYCE_HALL,,ELE2-CINT,,204,,Y,,,,0,-1
4293,MURPHY-ELE2-DINT_CV,MURPHY_HALL,,ELE2-DINT,,181,,Y,,,,0,-1
4294,FACILITIES-HWH-TSINT_CV,FACMGMT_BLDG,,HWH-TSINT,,360,,Y,,,,0,-1
4295,FACILITIES-HWH-TRINT_CV,FACMGMT_BLDG,,HWH-TRINT,,360,,Y,,,,0,-1
4296,FACILITIES-HWH-FINT_CV,FACMGMT_BLDG,,HWH-FINT,,360,,Y,,,,0,-1
4297,HAINES-HWH-TRINT_CV,HAINES_HALL,,HWH-TRINT,,362,,Y,,,,0,-1
4298,HAINES-HWH-FINT_CV,HAINES_HALL,,HWH-FINT,,362,,Y,,,,0,-1
4299,HAINES-HWH-DINT_CV,HAINES_HALL,,HWH-DINT,,362,,Y,,,,0,-1
4300,HAINES-STM-DINT_CV,HAINES_HALL,,STM-DINT,,362,,Y,,,,0,-1
4301,HAINES-STM-PINT_CV,HAINES_HALL,,STM-PINT,,362,,Y,,,,0,-1
4302,HAINES-STM-TINT_CV,HAINES_HALL,,STM-TINT,,362,,Y,,,,0,-1
4303,HUMANITIES-STM-PINT_CV,HUMANITIES,,STM-PINT,,226,,Y,,,,0,-1
4304,HUMANITIES-STM-TINT_CV,HUMANITIES,,STM-TINT,,226,,Y,,,,0,-1
9,ANDERSON_D105.XFMR-A.KWH_CV,GOLD_HALL,D105,XFMR-A.KWH,ElectricityDemand,85,,N,Cogen,,,15,-1
10,ANDERSON_D105.XFMR-B.KWH_CV,GOLD_HALL,D105,XFMR-B.KWH,ElectricityDemand,85,,N,Cogen,,,15,-1
11,ANDERSON_B109.XFMR-A.KWH_CV,GOLD_HALL,B109,XFMR-A.KWH,ElectricityDemand,85,,N,Cogen,,,15,-1
12,ANDERSON_B109.XFMR-B.KWH_CV,GOLD_HALL,B109,XFMR-B.KWH,ElectricityDemand,85,,N,Cogen,,,15,-1
21,BOTANY_B-2A.XFMR-A.KWH_CV,BOTANY,B-2A,XFMR-A.KWH,ElectricityDemand,126,,N,Cogen,,,15,-1
25,BOYER_A27.XFMR-A.KWH_CV,BOYER_HALL,A27,XFMR-A.KWH,ElectricityDemand,97,,N,Cogen,,,15,-1
26,BOYER_A27.XFMR-B.KWH_CV,BOYER_HALL,A27,XFMR-B.KWH,ElectricityDemand,97,,N,Cogen,,,15,-1
27,BOYER_A27.XFMR-C.KWH_CV,BOYER_HALL,A27,XFMR-C.KWH,ElectricityDemand,97,,N,Cogen,,,15,-1
32,BUNCH_A-235B-MTR1.DMD.AVG_CV,BUNCHE_HALL,A235-B,MTR1-DMD_AVG,ElectricityDemand,130,,N,N.C.,,,15,-1
33,BUNCH_A-235B.XFMR-A.KWH_CV,BUNCHE_HALL,A235-B,XFMR-A.KWH,ElectricityDemand,130,,N,N.C.,,,15,-1
34,BUNCH_A-235B.XFMR-B.KWH_CV,BUNCHE_HALL,A235-B,XFMR-B.KWH,ElectricityDemand,130,,N,N.C.,,,15,-1
35,BUNCH_A-235B.XFMR-C.KWH_CV,BUNCHE_HALL,A235-B,XFMR-C.KWH,ElectricityDemand,130,,N,N.C.,,,15,-1
46,FACTOR_15-960.XFMR-E.KWH_CV,FACTOR,15-960,XFMR-E.KWH,ElectricityDemand,341,,N,Cogen,,,15,-1
47,FACTOR_15-960.XFMR-F.KWH_CV,FACTOR,15-960,XFMR-F.KWH,ElectricityDemand,341,,N,Cogen,,,15,-1
48,FACTOR_6-631.XFMR-C.KWH_CV,FACTOR,6-631,XFMR-C.KWH,ElectricityDemand,341,,N,Cogen,,,15,-1
53,FACTOR_A958.XFMR-A.KWH_CV,FACTOR,A958,XFMR-A.KWH,ElectricityDemand,341,,N,Cogen,,,15,-1
54,FACTOR_A958.XFMR-B.KWH_CV,FACTOR,A958,XFMR-B.KWH,ElectricityDemand,341,,N,Cogen,,,15,-1
58,FRANZ_C358B.XFMR-C.KWH_CV,FRANZ_HALL,C358B,XFMR-C.KWH,ElectricityDemand,346,,N,Cogen,,,15,-1
59,FRANZ_C358B.XFMR-D.KWH_CV,FRANZ_HALL,C358B,XFMR-D.KWH,ElectricityDemand,346,,N,Cogen,,,15,-1
64,FRANZ_C421.XFMR-A.KWH_CV,FRANZ_HALL,C421,XFMR-A.KWH,ElectricityDemand,346,,N,Cogen,,,15,-1
65,FRANZ_C421.XFMR-B.KWH_CV,FRANZ_HALL,C421,XFMR-B.KWH,ElectricityDemand,346,,N,Cogen,,,15,-1
66,GEOLOGY_B714.XFMR-A.KWH_CV,GEOLOGY,B714,XFMR-A.KWH,ElectricityDemand,348,,N,Cogen,,,15,-1
67,GEOLOGY_B714.XFMR-B.KWH_CV,GEOLOGY,B714,XFMR-B.KWH,ElectricityDemand,348,,N,Cogen,,,15,-1
77,JAMESWEST_CHWS.FLW_CV,WOODEN_WEST,,CHWS.FLW,CHW Flow,63510,,N,Pauley,,,15,-1
78,JAMESWEST_CHWS.RT_CV,WOODEN_WEST,,CHWS.RT,CHW Return Temp,63510,,N,Pauley,,,15,-1
79,JAMESWEST_CHWS.ST_CV,WOODEN_WEST,,CHWS.ST,CHW Supply Temp,63510,,N,Pauley,,,15,-1
83,KNUDSEN_A145A.XFMR-A.KWH_CV,KNUDSEN_HALL,A145A,XFMR-A.KWH,ElectricityDemand,227,,N,Cogen,,,15,-1
84,KNUDSEN_A145A.XFMR-B.KWH_CV,KNUDSEN_HALL,A145A,XFMR-B.KWH,ElectricityDemand,227,,N,Cogen,,,15,-1
85,KNUDSEN_A145A.XFMR-C.KWH_CV,KNUDSEN_HALL,A145A,XFMR-C.KWH,ElectricityDemand,227,,N,Cogen,,,15,-1
86,KNUDSEN_A145A.XFMR-D.KWH_CV,KNUDSEN_HALL,A145A,XFMR-D.KWH,ElectricityDemand,227,,N,Cogen,,,15,-1
96,LAW_A-403B.XFMR-A.KWH_CV,LAW,A-403B,XFMR-A.KWH,ElectricityDemand,231,,N,Cogen,,,15,-1
97,LAW_A-610B.XFMR-D.KWH_CV,LAW,A-610B,XFMR-D.KWH,ElectricityDemand,231,,N,Cogen,,,15,-1
98,LAW_B-101.XFMR-A.KWH_CV,LAW,B-101,XFMR-A.KWH,ElectricityDemand,231,,N,Cogen,,,15,-1
99,LIFESCI_1313.XFMR-B.KWH_CV,LIFE_SCIENCE,1313,XFMR-B.KWH,ElectricityDemand,232,,N,Cogen,,,15,-1
100,LIFESCI_1313.XFMR-C.KWH_CV,LIFE_SCIENCE,1313,XFMR-C.KWH,ElectricityDemand,232,,N,Cogen,,,15,-1
104,LIFESCI_A816.XFMR-A.KWH_CV,LIFE_SCIENCE,A816,XFMR-A.KWH,ElectricityDemand,232,,N,Cogen,,,15,-1
109,MACGOWEN_A-100A.XFMR-A.KWH_CV,MACGOWAN,A-100A,XFMR-A.KWH,ElectricityDemand,237,,N,N.C.,,,15,-1
110,MACGOWEN_A-100A.XFMR-B.KWH_CV,MACGOWAN,A-100A,XFMR-B.KWH,ElectricityDemand,237,,N,N.C.,,,15,-1
111,MATH_1377.XFMR-A1.KWH_CV,MATH_SCIENCE,1376,XFMR-A1.KWH,ElectricityDemand,250,,N,Cogen,,,15,-1
112,MATH_1377.XFMR-A2.KWH_CV,MATH_SCIENCE,1376,XFMR-A2.KWH,ElectricityDemand,250,,N,Cogen,,,15,-1
113,MATH_1377.XFMR-C3.KWH_CV,MATH_SCIENCE,1376,XFMR-C3.KWH,ElectricityDemand,250,,N,Cogen,,,15,-1
114,MATH_1377.XFMR-C4.KWH_CV,MATH_SCIENCE,1376,XFMR-C4.KWH,ElectricityDemand,250,,N,Cogen,,,15,-1
115,MATH_4204.XFMR-B1.KWH_CV,MATH_SCIENCE,4204,XFMR-B1.KWH,ElectricityDemand,250,,N,Cogen,,,15,-1
116,MATH_4204.XFMR-B2.KWH_CV,MATH_SCIENCE,4204,XFMR-B2.KWH,ElectricityDemand,250,,N,Cogen,,,15,-1
120,MELNITZ_A452B.XFMR-A.KWH_CV,MELNITZ_HALL,A452B,XFMR-A.KWH,ElectricityDemand,259,,N,N.C.,,,15,-1
133,MSB_1820.XFMR-A.KWH_CV,MOLECULR_SCI,1820,XFMR-A.KWH,ElectricityDemand,178,,N,Cogen,,,15,-1
134,MSB_5104.XFMR-B.KWH_CV,MOLECULR_SCI,5104,XFMR-B.KWH,ElectricityDemand,178,,N,Cogen,,,15,-1
135,MSB_5128.XFMR-C.KWH_CV,MOLECULR_SCI,5128,XFMR-C.KWH,ElectricityDemand,178,,N,Cogen,,,15,-1
137,MURPHY_A-216.XFMR-C.KWH_CV,MURPHY_HALL,A-216,XFMR-C.KWH,ElectricityDemand,181,,N,Cogen,,,15,-1
138,MURPHY_A-216.XFMR-D.KWH_CV,MURPHY_HALL,A-216,XFMR-D.KWH,ElectricityDemand,181,,N,Cogen,,,15,-1
157,PERLOFF_B330.XFMR-A.KWH_CV,PERLOFF_HALL,B330,XFMR-A.KWH,ElectricityDemand,185,,N,N.C.,,,15,-1
164,POWELL_B80.XFMR-A.KWH_CV,POWELL_LIB,B80,XFMR-A.KWH,ElectricityDemand,240,,N,Cogen,,,15,-1
165,POWELL_B80.XFMR-B.KWH_CV,POWELL_LIB,B80,XFMR-B.KWH,ElectricityDemand,240,,N,Cogen,,,15,-1
167,PPB_1066.XFMR-E.KWH_CV,PUB_AFFAIRS,1066,XFMR-E.KWH,ElectricityDemand,243,,N,N.C.,,,15,-1
168,PPB_1066.XFMR-GH.KWH_CV,PUB_AFFAIRS,1066,XFMR-GH.KWH,ElectricityDemand,243,,N,N.C.,,,15,-1
169,PPB_A379B.XFMR-A.KWH_CV,PUB_AFFAIRS,A379B,XFMR-A.KWH,ElectricityDemand,243,,N,N.C.,,,15,-1
170,PPB_A379B.XFMR-B.KWH_CV,PUB_AFFAIRS,A379B,XFMR-B.KWH,ElectricityDemand,243,,N,N.C.,,,15,-1
180,ROYCE_S-33.XFMR-A.KWH_CV,ROYCE_HALL,S-33,SFMR-A.KWH,ElectricityDemand,204,,N,N.C.,,,15,-1
181,ROYCE_S-33.XFMR-B.KWH_CV,ROYCE_HALL,S-33,SFMR-B.KWH,ElectricityDemand,204,,N,N.C.,,,15,-1
182,ROYCE_S-33.XFMR-C.KWH_CV,ROYCE_HALL,S-33,SFMR-C.KWH,ElectricityDemand,204,,N,N.C.,,,15,-1
186,SCHOENBERG_B376.XFMR-B.KWH_CV,SCHOENBERG,B376,XFMR-B.KWH,ElectricityDemand,212,,N,Cogen,,,15,-1
187,SCHOENBERG_B416.XFMR-A.KWH_CV,SCHOENBERG,B416,XFMR-A.KWH,ElectricityDemand,212,,N,Cogen,,,15,-1
188,SLICHTER_B857.XFMR-A.KWH_CV,SLICHTER,B857,XFMR-A.KWH,ElectricityDemand,213,,N,Cogen,,,15,-1
189,SLICHTER_B857.XFMR-B.KWH_CV,SLICHTER,B857,XFMR-B.KWH,ElectricityDemand,213,,N,Cogen,,,15,-1
203,YOUNG_B215.XFMR-1.KWH_CV,YOUNG_HALL,B215,XFMR-1.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
204,YOUNG_B215.XFMR-2.KWH_CV,YOUNG_HALL,B215,XFMR-2.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
205,YOUNG_B215.XFMR-3.KWH_CV,YOUNG_HALL,B215,XFMR-3.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
206,YOUNG_B215.XFMR-4.KWH_CV,YOUNG_HALL,B215,XFMR-4.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
207,YOUNG_B215.XFMR-5.KWH_CV,YOUNG_HALL,B215,XFMR-5.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
208,YOUNG_B215.XFMR-6.KWH_CV,YOUNG_HALL,B215,XFMR-61.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
209,YOUNG_B215.XFMR-7.KWH_CV,YOUNG_HALL,B215,XFMR-7.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
210,YOUNG_B215.XFMR-8.KWH_CV,YOUNG_HALL,B215,XFMR-8.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
211,YOUNG_B215.XFMR-9.KWH_CV,YOUNG_HALL,B215,XFMR-9.KWH,ElectricityDemand,279,,N,Cogen,,,15,-1
215,YRL_B2471.XFMR-A.KWH_CV,YOUNG_LIBRY,B2471,XFMR-A.KWH,ElectricityDemand,280,,N,N.C.,,,15,-1
216,YRL_B2471.XFMR-B.KWH_CV,YOUNG_LIBRY,B2471,XFMR-B.KWH,ElectricityDemand,280,,N,N.C.,,,15,-1
217,YRL_B2471.XFMR-C.KWH_CV,YOUNG_LIBRY,B2471,XFMR-C.KWH,ElectricityDemand,280,,N,N.C.,,,15,-1
218,YRL_B2471.XFMR-D.KWH_CV,YOUNG_LIBRY,B2471,XFMR-D.KWH,ElectricityDemand,280,,N,N.C.,,,15,-1
219,YRL_B2471.XFMR-E.KWH_CV,YOUNG_LIBRY,B2471,XFMR-E.KWH,ElectricityDemand,280,,N,N.C.,,,15,-1
